split,source_line,file_name,annotation_index,class,original_bbox_xywh,cleaned_bbox_xywh,status,image_width,image_height,original_area,cleaned_area
test,299,Rec14_wcp_ss_port_00012_png_jpg.rf.351620b978afc234d49aab953f0ad22a.jpg,2,Crab-Pot,"[607,391,33,46]","[607,391,33,46]",unchanged,640,640,1518,1518.0
test,299,Rec14_wcp_ss_port_00012_png_jpg.rf.351620b978afc234d49aab953f0ad22a.jpg,3,Crab-Pot,"[22,236,53.5,52.5]","[22,236,53.5,52.5]",unchanged,640,640,2808.75,2808.75
test,300,Rec9_wcp_ss_port_00034_png_jpg.rf.a3b26de0fa969454d3681ea7a51aa6d7.jpg,0,Crab-Pot,"[608,584,32,53]","[608,584,32,53]",unchanged,640,640,1696,1696.0
test,301,Rec14_wcp_ss_star_00000_png_jpg.rf.3b06418de73a8a53f8cf2609bb29d6e5.jpg,0,Crab-Pot,"[513,234,114,95]","[513,234,114,95]",unchanged,640,640,10830,10830.0
test,302,Rec9_wcp_ss_port_00049_png_jpg.rf.c7e8809ebaa38c154c41276890e622b8.jpg,0,Crab-Pot,"[120,54,60,119]","[120,54,60,119]",unchanged,640,640,7140,7140.0
test,302,Rec9_wcp_ss_port_00049_png_jpg.rf.c7e8809ebaa38c154c41276890e622b8.jpg,1,Crab-Pot,"[263,614,71,26]","[263,614,71,26]",unchanged,640,640,1846,1846.0
test,303,Rec9_wcp_ss_port_00013_png_jpg.rf.430d3f4c4bf5b89e635adc380eb3092c.jpg,0,Crab-Pot,"[602,497,33,36]","[602,497,33,36]",unchanged,640,640,1188,1188.0
test,304,Rec14_wcp_ss_star_00004_png_jpg.rf.9d6ab1f6dbeff85d9cad1a6d39a04c73.jpg,0,Crab-Pot,"[462,109,83,97]","[462,109,83,97]",unchanged,640,640,8051,8051.0
test,304,Rec14_wcp_ss_star_00004_png_jpg.rf.9d6ab1f6dbeff85d9cad1a6d39a04c73.jpg,1,Crab-Pot,"[389,287,79,102]","[389,287,79,102]",unchanged,640,640,8058,8058.0
test,304,Rec14_wcp_ss_star_00004_png_jpg.rf.9d6ab1f6dbeff85d9cad1a6d39a04c73.jpg,2,Crab-Pot,"[265,612,56,28]","[265,612,56,28]",unchanged,640,640,1568,1568.0
test,305,Rec14_wcp_ss_star_00011_png_jpg.rf.a956acc832e8671d8c741073c6a88d38.jpg,0,Crab-Pot,"[15,182,88,84]","[15,182,88,84]",unchanged,640,640,7392,7392.0
test,305,Rec14_wcp_ss_star_00011_png_jpg.rf.a956acc832e8671d8c741073c6a88d38.jpg,1,Crab-Pot,"[527,316,67,76]","[527,316,67,76]",unchanged,640,640,5092,5092.0
test,305,Rec14_wcp_ss_star_00011_png_jpg.rf.a956acc832e8671d8c741073c6a88d38.jpg,2,Crab-Pot,"[210,385,80,53]","[210,385,80,53]",unchanged,640,640,4240,4240.0
test,305,Rec14_wcp_ss_star_00011_png_jpg.rf.a956acc832e8671d8c741073c6a88d38.jpg,3,Crab-Pot,"[576,474,64,51]","[576,474,64,51]",unchanged,640,640,3264,3264.0
test,305,Rec14_wcp_ss_star_00011_png_jpg.rf.a956acc832e8671d8c741073c6a88d38.jpg,4,Crab-Pot,"[201,568,83,47]","[201,568,83,47]",unchanged,640,640,3901,3901.0
test,306,Rec9_wcp_ss_star_00064_png_jpg.rf.9adbc686e7cc9fc66d91dfd909e33d41.jpg,0,Crab-Pot,"[108,538,91,78]","[108,538,91,78]",unchanged,640,640,7098,7098.0
test,307,Rec8_wcp_ss_port_00027_png_jpg.rf.d21ae2c4198a0785f9212d784b3eb999.jpg,0,Crab-Pot,"[603,425,37,55.5]","[603,425,37,55.5]",unchanged,640,640,2053.5,2053.5
test,307,Rec8_wcp_ss_port_00027_png_jpg.rf.d21ae2c4198a0785f9212d784b3eb999.jpg,1,Crab-Pot,"[610,564,30,41]","[610,564,30,41]",unchanged,640,640,1230,1230.0
test,308,Rec14_wcp_ss_star_00009_png_jpg.rf.55665ee9bad6f3d93e8b4e69663185fe.jpg,0,Crab-Pot,"[189,383,63,54]","[189,383,63,54]",unchanged,640,640,3402,3402.0
test,308,Rec14_wcp_ss_star_00009_png_jpg.rf.55665ee9bad6f3d93e8b4e69663185fe.jpg,1,Crab-Pot,"[324,0,59,41]","[324,0,59,41]",unchanged,640,640,2419,2419.0
test,308,Rec14_wcp_ss_star_00009_png_jpg.rf.55665ee9bad6f3d93e8b4e69663185fe.jpg,2,Crab-Pot,"[325,539,59,50]","[325,539,59,50]",unchanged,640,640,2950,2950.0
test,310,Rec14_wcp_ss_star_00003_png_jpg.rf.030d72185332744941d25c178a8e90ed.jpg,0,Crab-Pot,"[182,489,98,109]","[182,489,98,109]",unchanged,640,640,10682,10682.0
test,311,Rec9_wcp_ss_port_00037_png_jpg.rf.3ade22e50cf8b125edaa5c1bca8d6120.jpg,0,Crab-Pot,"[10,492,30.5,19]","[10,492,30.5,19]",unchanged,640,640,579.5,579.5
test,311,Rec9_wcp_ss_port_00037_png_jpg.rf.3ade22e50cf8b125edaa5c1bca8d6120.jpg,1,Crab-Pot,"[210,252,21,23.5]","[210,252,21,23.5]",unchanged,640,640,493.5,493.5
test,312,Rec9_wcp_ss_port_00013_png_jpg.rf.e438de0c7ae635701ef94dbffaa7dc15.jpg,0,Crab-Pot,"[597,498,38.5,38.5]","[597,498,38.5,38.5]",unchanged,640,640,1482.25,1482.25
test,314,Rec14_wcp_ss_star_00010_png_jpg.rf.f3b13ac25f0c95b851b1da419259b608.jpg,0,Crab-Pot,"[359,352,52,59]","[359,352,52,59]",unchanged,640,640,3068,3068.0
test,315,Rec9_wcp_ss_star_00040_png_jpg.rf.6474dd512f4878c9513949f93821f5d1.jpg,0,Crab-Pot,"[81,122,33.5,29]","[81,122,33.5,29]",unchanged,640,640,971.5,971.5
test,316,Rec9_wcp_ss_star_00012_png_jpg.rf.4bb156a0b0c1691608906236aacecdab.jpg,0,Crab-Pot,"[383,257,42,43]","[383,257,42,43]",unchanged,640,640,1806,1806.0
test,316,Rec9_wcp_ss_star_00012_png_jpg.rf.4bb156a0b0c1691608906236aacecdab.jpg,1,Crab-Pot,"[264,607,37,33]","[264,607,37,33]",unchanged,640,640,1221,1221.0
test,317,Rec9_wcp_ss_port_00037_png_jpg.rf.7c71f25ed8ebf8ff979a9163e155295d.jpg,0,Crab-Pot,"[193,153,35.5,46.5]","[193,153,35.5,46.5]",unchanged,640,640,1650.75,1650.75
test,317,Rec9_wcp_ss_port_00037_png_jpg.rf.7c71f25ed8ebf8ff979a9163e155295d.jpg,1,Crab-Pot,"[339,155,53,43.5]","[339,155,53,43.5]",unchanged,640,640,2305.5,2305.5
test,318,Rec14_wcp_ss_star_00009_png_jpg.rf.56888839e00db56f6033ba82ff4aac2f.jpg,0,Crab-Pot,"[189,383,63,54]","[189,383,63,54]",unchanged,640,640,3402,3402.0
test,318,Rec14_wcp_ss_star_00009_png_jpg.rf.56888839e00db56f6033ba82ff4aac2f.jpg,1,Crab-Pot,"[324,0,59,41]","[324,0,59,41]",unchanged,640,640,2419,2419.0
test,318,Rec14_wcp_ss_star_00009_png_jpg.rf.56888839e00db56f6033ba82ff4aac2f.jpg,2,Crab-Pot,"[325,539,59,50]","[325,539,59,50]",unchanged,640,640,2950,2950.0
test,320,Rec9_wcp_ss_port_00046_png_jpg.rf.79dbbaf903896276dcb4acc639bdf741.jpg,0,Crab-Pot,"[546,367,62,45.5]","[546,367,62,45.5]",unchanged,640,640,2821,2821.0
test,320,Rec9_wcp_ss_port_00046_png_jpg.rf.79dbbaf903896276dcb4acc639bdf741.jpg,1,Crab-Pot,"[18,373,85,39.5]","[18,373,85,39.5]",unchanged,640,640,3357.5,3357.5
test,320,Rec9_wcp_ss_port_00046_png_jpg.rf.79dbbaf903896276dcb4acc639bdf741.jpg,2,Crab-Pot,"[603,141,36.5,45]","[603,141,36.5,45]",unchanged,640,640,1642.5,1642.5
test,321,Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,0,Crab-Pot,"[573,69,50,66]","[573,69,50,66]",unchanged,640,640,3300,3300.0
test,321,Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,1,Crab-Pot,"[300,238,93,73]","[300,238,93,73]",unchanged,640,640,6789,6789.0
test,321,Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,2,Crab-Pot,"[189,572,73,68]","[189,572,73,68]",unchanged,640,640,4964,4964.0
test,321,Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,3,Crab-Pot,"[304,549,68,57]","[304,549,68,57]",unchanged,640,640,3876,3876.0
test,323,Rec9_wcp_ss_star_00035_png_jpg.rf.94abf8656eb16da74223469d695551b4.jpg,0,Crab-Pot,"[0,502,64.5,53]","[0,502,64.5,53]",unchanged,640,640,3418.5,3418.5
test,323,Rec9_wcp_ss_star_00035_png_jpg.rf.94abf8656eb16da74223469d695551b4.jpg,1,Crab-Pot,"[440,595,61,40]","[440,595,61,40]",unchanged,640,640,2440,2440.0
test,324,Rec14_wcp_ss_port_00000_png_jpg.rf.80fe6dabad7ca4698fd4288fadb71a01.jpg,0,Crab-Pot,"[90,523,100,51]","[90,523,100,51]",unchanged,640,640,5100,5100.0
test,325,Rec9_wcp_ss_port_00054_png_jpg.rf.9f405bad8d288ebf616677d20ccc5f56.jpg,0,Crab-Pot,"[242,598,90,42]","[242,598,90,42]",unchanged,640,640,3780,3780.0
test,326,Rec8_wcp_ss_port_00032_png_jpg.rf.b2173b1a41f2a16a5926441496b2d7c5.jpg,0,Crab-Pot,"[0,328,24,44]","[0,328,24,44]",unchanged,640,640,1056,1056.0
test,327,Rec9_wcp_ss_port_00028_png_jpg.rf.83e62d729e7de62fe8c67a40c7885e43.jpg,0,Crab-Pot,"[342,279,19,25.5]","[342,279,19,25.5]",unchanged,640,640,484.5,484.5
test,327,Rec9_wcp_ss_port_00028_png_jpg.rf.83e62d729e7de62fe8c67a40c7885e43.jpg,1,Crab-Pot,"[212,479,37,28.5]","[212,479,37,28.5]",unchanged,640,640,1054.5,1054.5
test,328,Rec9_wcp_ss_port_00043_png_jpg.rf.93dd5e0709567054db75d3828dbdc734.jpg,0,Crab-Pot,"[468,453,41,56]","[468,453,41,56]",unchanged,640,640,2296,2296.0
test,329,Rec8_wcp_ss_port_00007_png_jpg.rf.a8232465daa7d382ce72c8255a708de4.jpg,0,Crab-Pot,"[612,215,28,61]","[612,215,28,61]",unchanged,640,640,1708,1708.0
test,330,Rec9_wcp_ss_port_00021_png_jpg.rf.d1a946acfab93ba632dee8598c7eb9e7.jpg,0,Crab-Pot,"[57,231,66,37]","[57,231,66,37]",unchanged,640,640,2442,2442.0
test,331,Rec9_wcp_ss_port_00058_png_jpg.rf.1dbf3e688f0adc6185ac248e5219b90f.jpg,0,Crab-Pot,"[151,86,28,26.5]","[151,86,28,26.5]",unchanged,640,640,742,742.0
test,331,Rec9_wcp_ss_port_00058_png_jpg.rf.1dbf3e688f0adc6185ac248e5219b90f.jpg,1,Crab-Pot,"[53,200,30,22]","[53,200,30,22]",unchanged,640,640,660,660.0
test,332,Rec8_wcp_ss_port_00008_png_jpg.rf.162e7ee7d6913724dd05cc01c756f35c.jpg,0,Crab-Pot,"[0,378,22.5,21]","[0,378,22.5,21]",unchanged,640,640,472.5,472.5
test,333,Rec09_Sensor_Depth_wcp_ss_star_00013_jpg.rf.386e3a59896125694f8f9da5373f8e17.jpg,0,Crab-Pot,"[0,289,30,38]","[0,289,30,38]",unchanged,640,640,1140,1140.0
test,334,Rec8_wcp_ss_port_00006_png_jpg.rf.60bc525ec0403980d9eea458a9cae03f.jpg,0,Crab-Pot,"[351,263,68.5,41]","[351,263,68.5,41]",unchanged,640,640,2808.5,2808.5
test,335,Rec9_wcp_ss_star_00034_png_jpg.rf.585002e59463dfcd21f2e05461412d5c.jpg,0,Crab-Pot,"[492,174,84,40.5]","[492,174,84,40.5]",unchanged,640,640,3402,3402.0
test,336,Rec09_Sensor_Depth_wcp_ss_star_00034_png_jpg.rf.77e883d4b2a8d51fbe6779226bf1768f.jpg,0,Crab-Pot,"[0,306,71.5,53]","[0,306,71.5,53]",unchanged,640,640,3789.5,3789.5
test,337,Rec9_wcp_ss_star_00035_png_jpg.rf.15da9e57c21265acb4c4bd91f9bcde2e.jpg,0,Crab-Pot,"[50,477,68,53]","[50,477,68,53]",unchanged,640,640,3604,3604.0
test,337,Rec9_wcp_ss_star_00035_png_jpg.rf.15da9e57c21265acb4c4bd91f9bcde2e.jpg,1,Crab-Pot,"[169,421,60,43]","[169,421,60,43]",unchanged,640,640,2580,2580.0
test,337,Rec9_wcp_ss_star_00035_png_jpg.rf.15da9e57c21265acb4c4bd91f9bcde2e.jpg,2,Crab-Pot,"[385,562,57,45]","[385,562,57,45]",unchanged,640,640,2565,2565.0
test,339,Rec9_wcp_ss_port_00045_png_jpg.rf.8be94920fbf5405731819e6322d7bea7.jpg,0,Crab-Pot,"[449,100,34.5,55.5]","[449,100,34.5,55.5]",unchanged,640,640,1914.75,1914.75
test,340,Rec8_wcp_ss_port_00007_png_jpg.rf.dc8f1d30477ab6e7db505be8f135c76c.jpg,0,Crab-Pot,"[611,215,29,60]","[611,215,29,60]",unchanged,640,640,1740,1740.0
test,341,Rec14_wcp_ss_star_00042_png_jpg.rf.c040a5b3d912d908424fba5b6dc4fd04.jpg,0,Crab-Pot,"[137,573,63,53]","[137,573,63,53]",unchanged,640,640,3339,3339.0
test,343,Rec9_wcp_ss_star_00021_png_jpg.rf.9e7945821047a14c54b045f113bdf468.jpg,0,Crab-Pot,"[461,456,45.5,37.5]","[461,456,45.5,37.5]",unchanged,640,640,1706.25,1706.25
test,343,Rec9_wcp_ss_star_00021_png_jpg.rf.9e7945821047a14c54b045f113bdf468.jpg,1,Crab-Pot,"[35,432,46.5,32]","[35,432,46.5,32]",unchanged,640,640,1488,1488.0
test,343,Rec9_wcp_ss_star_00021_png_jpg.rf.9e7945821047a14c54b045f113bdf468.jpg,2,Crab-Pot,"[155,477,41,35.5]","[155,477,41,35.5]",unchanged,640,640,1455.5,1455.5
test,343,Rec9_wcp_ss_star_00021_png_jpg.rf.9e7945821047a14c54b045f113bdf468.jpg,3,Crab-Pot,"[363,496,48,24]","[363,496,48,24]",unchanged,640,640,1152,1152.0
test,344,Rec9_wcp_ss_star_00055_png_jpg.rf.44f7ab359ea4b8a437e28c6458a314f4.jpg,0,Crab-Pot,"[368,215,31,46]","[368,215,31,46]",unchanged,640,640,1426,1426.0
test,344,Rec9_wcp_ss_star_00055_png_jpg.rf.44f7ab359ea4b8a437e28c6458a314f4.jpg,1,Crab-Pot,"[602,525,38,58]","[602,525,38,58]",unchanged,640,640,2204,2204.0
test,345,Rec9_wcp_ss_port_00040_png_jpg.rf.1e9af823d5f79b66f85502302df83d75.jpg,0,Crab-Pot,"[463,156,39,45.5]","[463,156,39,45.5]",unchanged,640,640,1774.5,1774.5
test,347,Rec14_wcp_ss_port_00013_png_jpg.rf.d42200ea6b1dc249d969838aaecb696e.jpg,0,Crab-Pot,"[0,390,41,49]","[0,390,41,49]",unchanged,640,640,2009,2009.0
test,347,Rec14_wcp_ss_port_00013_png_jpg.rf.d42200ea6b1dc249d969838aaecb696e.jpg,1,Crab-Pot,"[62,540,97,52]","[62,540,97,52]",unchanged,640,640,5044,5044.0
test,348,Rec9_wcp_ss_star_00029_png_jpg.rf.bf739bde6e44a6378f5942df55aa0e3a.jpg,0,Crab-Pot,"[321,159,56,78]","[321,159,56,78]",unchanged,640,640,4368,4368.0
test,349,Rec9_wcp_ss_star_00047_png_jpg.rf.c1f4241ed5aa8b3a0ead55e7c6d2523c.jpg,0,Crab-Pot,"[445,365,66,82]","[445,365,66,82]",unchanged,640,640,5412,5412.0
test,350,Rec9_wcp_ss_port_00015_png_jpg.rf.5e2fe3200a747441724966ac2abf97e0.jpg,0,Crab-Pot,"[177,550,38.5,29.5]","[177,550,38.5,29.5]",unchanged,640,640,1135.75,1135.75
test,351,Rec9_wcp_ss_port_00044_png_jpg.rf.180a3ee1a16f2bb26115da5c410badb6.jpg,0,Crab-Pot,"[104,426,33,34.5]","[104,426,33,34.5]",unchanged,640,640,1138.5,1138.5
test,352,Rec8_wcp_ss_star_00037_png_jpg.rf.d774070be3e53b427300d11325947900.jpg,0,Crab-Pot,"[93,97,23.5,26]","[93,97,23.5,26]",unchanged,640,640,611,611.0
test,353,Rec9_wcp_ss_star_00007_png_jpg.rf.34b2d0eba896027cb054ee8b75a71a2d.jpg,0,Crab-Pot,"[321,425,66,88]","[321,425,66,88]",unchanged,640,640,5808,5808.0
test,353,Rec9_wcp_ss_star_00007_png_jpg.rf.34b2d0eba896027cb054ee8b75a71a2d.jpg,1,Crab-Pot,"[511,525,48,57]","[511,525,48,57]",unchanged,640,640,2736,2736.0
test,354,Rec9_wcp_ss_port_00048_png_jpg.rf.143dcfa783b65353002db89bbece9bbd.jpg,0,Crab-Pot,"[574,355,20,24.5]","[574,355,20,24.5]",unchanged,640,640,490,490.0
test,355,baycove_07_15_png_jpg.rf.7f81b82c41fae460608733f4c11ab936.jpg,0,Crab-Pot,"[154,457,26.5,21]","[154,457,26.5,21]",unchanged,640,640,556.5,556.5
test,355,baycove_07_15_png_jpg.rf.7f81b82c41fae460608733f4c11ab936.jpg,1,Crab-Pot,"[342,559,19,15.5]","[342,559,19,15.5]",unchanged,640,640,294.5,294.5
test,355,baycove_07_15_png_jpg.rf.7f81b82c41fae460608733f4c11ab936.jpg,2,Crab-Pot,"[446,339,27.5,25.5]","[446,339,27.5,25.5]",unchanged,640,640,701.25,701.25
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,0,Crab-Pot,"[553,514,21.5,16.5]","[553,514,21.5,16.5]",unchanged,640,640,354.75,354.75
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,1,Crab-Pot,"[583,480,22,16.5]","[583,480,22,16.5]",unchanged,640,640,363,363.0
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,2,Crab-Pot,"[211,412,24,17]","[211,412,24,17]",unchanged,640,640,408,408.0
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,3,Crab-Pot,"[111,388,19.5,18.5]","[111,388,19.5,18.5]",unchanged,640,640,360.75,360.75
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,4,Crab-Pot,"[523,186,23.5,21.5]","[523,186,23.5,21.5]",unchanged,640,640,505.25,505.25
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,5,Crab-Pot,"[361,96,25.5,23.5]","[361,96,25.5,23.5]",unchanged,640,640,599.25,599.25
test,356,baycove_07_16_png_jpg.rf.a0248faa15ab56af1a1d1935580b1d21.jpg,6,Crab-Pot,"[295,100,27.5,23.5]","[295,100,27.5,23.5]",unchanged,640,640,646.25,646.25
test,357,Rec9_wcp_ss_port_00001_png_jpg.rf.ad9c34624779c17e83a9aeab6e34b91f.jpg,0,Crab-Pot,"[578,380,44.5,48]","[578,380,44.5,48]",unchanged,640,640,2136,2136.0
test,358,Rec8_wcp_ss_star_00009_png_jpg.rf.88014ca51523a2a123bff543f5454f5f.jpg,0,Crab-Pot,"[363,405,28.5,42]","[363,405,28.5,42]",unchanged,640,640,1197,1197.0
test,359,Rec9_wcp_ss_port_00041_png_jpg.rf.929cc37eed17c1d1d52cd3ac5e34bd2a.jpg,0,Crab-Pot,"[338,35,70,88]","[338,35,70,88]",unchanged,640,640,6160,6160.0
test,359,Rec9_wcp_ss_port_00041_png_jpg.rf.929cc37eed17c1d1d52cd3ac5e34bd2a.jpg,1,Crab-Pot,"[500,35,70,119]","[500,35,70,119]",unchanged,640,640,8330,8330.0
test,359,Rec9_wcp_ss_port_00041_png_jpg.rf.929cc37eed17c1d1d52cd3ac5e34bd2a.jpg,2,Crab-Pot,"[180,212,54,52]","[180,212,54,52]",unchanged,640,640,2808,2808.0
test,360,Rec9_wcp_ss_star_00001_png_jpg.rf.ec38103fcf9c04494cb41c88555b3047.jpg,0,Crab-Pot,"[553,259,41,75]","[553,259,41,75]",unchanged,640,640,3075,3075.0
test,360,Rec9_wcp_ss_star_00001_png_jpg.rf.ec38103fcf9c04494cb41c88555b3047.jpg,1,Crab-Pot,"[474,549,62,61]","[474,549,62,61]",unchanged,640,640,3782,3782.0
test,361,Rec8_wcp_ss_star_00032_png_jpg.rf.fb04b036c27eda7db361784da42a927c.jpg,0,Crab-Pot,"[601,565,38.5,58]","[601,565,38.5,58]",unchanged,640,640,2233,2233.0
test,362,Rec8_wcp_ss_port_00023_png_jpg.rf.13db4e62bc0f8fb1ee275725869468d4.jpg,0,Crab-Pot,"[250,582,69,25.5]","[250,582,69,25.5]",unchanged,640,640,1759.5,1759.5
test,364,Rec14_wcp_ss_port_00018_png_jpg.rf.0c45058bd56733b7127d89c7c9135b1f.jpg,0,Crab-Pot,"[595,563,45,46]","[595,563,45,46]",unchanged,640,640,2070,2070.0
test,365,Rec8_wcp_ss_port_00012_png_jpg.rf.dc7a142384e03dae82fc3872c9d27909.jpg,0,Crab-Pot,"[307,564,35.5,38.5]","[307,564,35.5,38.5]",unchanged,640,640,1366.75,1366.75
test,366,Rec14_wcp_ss_star_00042_png_jpg.rf.cc6d4a1fe4bebeba96f08fd2fda3a2ec.jpg,0,Crab-Pot,"[137,573,63,53]","[137,573,63,53]",unchanged,640,640,3339,3339.0
test,367,Rec9_wcp_ss_star_00006_png_jpg.rf.6b98e8ac9aa3a02a06853bb236e6d8a0.jpg,0,Crab-Pot,"[195,147,20.5,21]","[195,147,20.5,21]",unchanged,640,640,430.5,430.5
test,369,Rec9_wcp_ss_port_00049_png_jpg.rf.c27f83b03f1471916e7ebb111a41b032.jpg,0,Crab-Pot,"[389,370,38,24.5]","[389,370,38,24.5]",unchanged,640,640,931,931.0
test,370,Rec9_wcp_ss_star_00020_png_jpg.rf.16297087956969020952fbb481c21504.jpg,0,Crab-Pot,"[361,163,53.5,45.5]","[361,163,53.5,45.5]",unchanged,640,640,2434.25,2434.25
test,370,Rec9_wcp_ss_star_00020_png_jpg.rf.16297087956969020952fbb481c21504.jpg,1,Crab-Pot,"[234,409,49.5,44]","[234,409,49.5,44]",unchanged,640,640,2178,2178.0
test,371,Rec8_wcp_ss_port_00027_png_jpg.rf.138ebc924ad1ada908445d3d027cc05b.jpg,0,Crab-Pot,"[599,425,41,63]","[599,425,41,63]",unchanged,640,640,2583,2583.0
test,371,Rec8_wcp_ss_port_00027_png_jpg.rf.138ebc924ad1ada908445d3d027cc05b.jpg,1,Crab-Pot,"[607,564,33,40]","[607,564,33,40]",unchanged,640,640,1320,1320.0
test,373,Rec9_wcp_ss_star_00043_png_jpg.rf.b49685527fa357beeaa3d6a95d1470e6.jpg,0,Crab-Pot,"[543,270,50,76]","[543,270,50,76]",unchanged,640,640,3800,3800.0
test,373,Rec9_wcp_ss_star_00043_png_jpg.rf.b49685527fa357beeaa3d6a95d1470e6.jpg,1,Crab-Pot,"[608,287,32,77]","[608,287,32,77]",unchanged,640,640,2464,2464.0
test,374,Rec9_wcp_ss_star_00051_png_jpg.rf.5e4c3a8abd081b4de636fccb57b67425.jpg,0,Crab-Pot,"[436,128,50,139]","[436,128,50,139]",unchanged,640,640,6950,6950.0
test,374,Rec9_wcp_ss_star_00051_png_jpg.rf.5e4c3a8abd081b4de636fccb57b67425.jpg,1,Crab-Pot,"[160,579,91,61]","[160,579,91,61]",unchanged,640,640,5551,5551.0
test,374,Rec9_wcp_ss_star_00051_png_jpg.rf.5e4c3a8abd081b4de636fccb57b67425.jpg,2,Crab-Pot,"[0,561,78,79]","[0,561,78,79]",unchanged,640,640,6162,6162.0
test,374,Rec9_wcp_ss_star_00051_png_jpg.rf.5e4c3a8abd081b4de636fccb57b67425.jpg,3,Crab-Pot,"[338,556,67,77]","[338,556,67,77]",unchanged,640,640,5159,5159.0
test,375,Rec9_wcp_ss_star_00013_png_jpg.rf.749a06b1fb246029808687cabb973ff3.jpg,0,Crab-Pot,"[199,550,48,47]","[199,550,48,47]",unchanged,640,640,2256,2256.0
test,376,Rec9_wcp_ss_port_00061_png_jpg.rf.58d519c5d70287b89b32c044f33d1113.jpg,0,Crab-Pot,"[591,511,49,67]","[591,511,49,67]",unchanged,640,640,3283,3283.0
test,377,Rec9_wcp_ss_star_00063_png_jpg.rf.881866ab1fe9af1c01e72de8ae818cae.jpg,0,Crab-Pot,"[461,514,75,89]","[461,514,75,89]",unchanged,640,640,6675,6675.0
test,378,Rec9_wcp_ss_port_00043_png_jpg.rf.0d55576aa5e08965e9f17f357bd43aba.jpg,0,Crab-Pot,"[468,453,41,56]","[468,453,41,56]",unchanged,640,640,2296,2296.0
test,379,Rec14_wcp_ss_port_00013_png_jpg.rf.0dd542f3389a2a7b3a26e619b4958482.jpg,0,Crab-Pot,"[0,390,41,49]","[0,390,41,49]",unchanged,640,640,2009,2009.0
test,379,Rec14_wcp_ss_port_00013_png_jpg.rf.0dd542f3389a2a7b3a26e619b4958482.jpg,1,Crab-Pot,"[62,540,97,52]","[62,540,97,52]",unchanged,640,640,5044,5044.0
test,380,Rec9_wcp_ss_star_00006_png_jpg.rf.43cf7110a98f96c242e0da25ac0cd1b1.jpg,0,Crab-Pot,"[261,599,71,41]","[261,599,71,41]",unchanged,640,640,2911,2911.0
test,380,Rec9_wcp_ss_star_00006_png_jpg.rf.43cf7110a98f96c242e0da25ac0cd1b1.jpg,1,Crab-Pot,"[184,401,77,66]","[184,401,77,66]",unchanged,640,640,5082,5082.0
test,381,Rec9_wcp_ss_star_00035_png_jpg.rf.1828a8bbe85a4c1f4db925904db886bb.jpg,0,Crab-Pot,"[73,486,26.5,29]","[73,486,26.5,29]",unchanged,640,640,768.5,768.5
test,381,Rec9_wcp_ss_star_00035_png_jpg.rf.1828a8bbe85a4c1f4db925904db886bb.jpg,1,Crab-Pot,"[195,425,16.5,25.5]","[195,425,16.5,25.5]",unchanged,640,640,420.75,420.75
test,381,Rec9_wcp_ss_star_00035_png_jpg.rf.1828a8bbe85a4c1f4db925904db886bb.jpg,2,Crab-Pot,"[399,569,26,28]","[399,569,26,28]",unchanged,640,640,728,728.0
test,382,Rec8_wcp_ss_star_00020_png_jpg.rf.d932cf4024a54c658e46b6e0d76cf07a.jpg,0,Crab-Pot,"[291,506,20,24]","[291,506,20,24]",unchanged,640,640,480,480.0
test,386,Rec9_wcp_ss_star_00051_png_jpg.rf.db0f66ab9b98ce9109b170fdd8fe8afc.jpg,0,Crab-Pot,"[436,128,50,139]","[436,128,50,139]",unchanged,640,640,6950,6950.0
test,386,Rec9_wcp_ss_star_00051_png_jpg.rf.db0f66ab9b98ce9109b170fdd8fe8afc.jpg,1,Crab-Pot,"[160,579,91,61]","[160,579,91,61]",unchanged,640,640,5551,5551.0
test,386,Rec9_wcp_ss_star_00051_png_jpg.rf.db0f66ab9b98ce9109b170fdd8fe8afc.jpg,2,Crab-Pot,"[0,561,78,79]","[0,561,78,79]",unchanged,640,640,6162,6162.0
test,386,Rec9_wcp_ss_star_00051_png_jpg.rf.db0f66ab9b98ce9109b170fdd8fe8afc.jpg,3,Crab-Pot,"[338,556,67,77]","[338,556,67,77]",unchanged,640,640,5159,5159.0
test,387,Rec14_wcp_ss_star_00003_png_jpg.rf.589d50ad694443e111dfae4276a746c5.jpg,0,Crab-Pot,"[182,489,98,109]","[182,489,98,109]",unchanged,640,640,10682,10682.0
